,personal__score,personal__credit_limit,personal__credit_utilisation,personal__number_of_accounts,personal__age_of_oldest_account,personal__missed_payments_last_12m,personal__year_of_birth,company__liabilities,company__score,company__opinion,company__turnover,company__number_of_employees,company__region,company__assets,company__year_of_incorporation,loan_amount,outcome,loan_duration
3047,94,0,0.2,3,12,0,1959,0.0,99,Outstanding,26000000.0,70,East,28174000.0,2013,65000,False,360
3048,59,0,0.2,8,19,0,1981,77000.0,72,Outstanding,984000.0,9,South East,170000.0,1970,20000,False,360
3049,84,0,0.2,7,5,0,1907,0.0,99,Outstanding,309339000.0,844,Scotland,43093000.0,1990,5000,False,360
3050,100,1000,0.2,9,8,0,1927,0.0,42,Outstanding,0.0,54,Scotland,1509000.0,1978,5000,False,360
3051,82,0,0.2,10,11,0,2006,111000.0,52,Outstanding,30519000.0,206,West Midlands,1384000.0,2017,5000,False,360
3052,76,5000,0.2,2,17,3,1985,58000.0,44,Outstanding,46000.0,1,Scotland,18000.0,1988,5000,False,360
3053,93,1000,0.2,10,17,3,1966,22000.0,70,Outstanding,130326000.0,105,North West,16647000.0,1988,5000,True,360
3054,91,5000,0.2,9,7,3,1955,62000.0,62,Outstanding,60000.0,1,South East,61000.0,1972,5000,True,360
3055,93,1000,0.2,7,24,0,1991,0.0,63,Outstanding,29377000.0,748,South West,1189000.0,1992,25000,False,360
3056,47,5000,0.2,3,26,0,1997,38000.0,51,Outstanding,156036000.0,380,South East,30119000.0,1987,15000,False,360
3057,68,0,0.2,7,22,1,1925,28000.0,51,Outstanding,14027000.0,25,South East,829000.0,2011,5000,False,360
3058,81,0,0.2,2,2,1,2019,0.0,37,Outstanding,31054000.0,84,West Midlands,345000.0,1976,5000,False,360
3059,73,5000,0.2,5,5,0,1962,107000.0,99,Outstanding,998227000.0,601,West Midlands,8997000.0,1977,60000,False,360
3060,67,5000,0.2,0,11,1,1910,249000.0,43,Outstanding,67727000.0,341,Yorkshire and the Humber,186000.0,1979,20000,False,360
3061,63,1000,0.2,8,15,5,1956,0.0,64,Outstanding,100120000.0,66,North West,947000.0,1981,40000,False,360
3062,86,0,0.2,10,22,2,2003,114000.0,59,Outstanding,3645000.0,545,West Midlands,1214000.0,1998,5000,False,360
3063,97,0,0.2,7,8,0,2009,31000.0,80,Outstanding,20872000.0,26,North West,0.0,2003,65000,False,360
3064,70,0,0.2,6,15,2,1965,39000.0,87,Outstanding,174094000.0,1370,North East,5103000.0,1988,25000,False,360
3065,82,1000,0.2,4,7,0,1971,41000.0,85,Outstanding,91924000.0,1175,South East,760000.0,1970,65000,False,360
3066,50,5000,0.2,4,12,1,1941,43000.0,79,Outstanding,18680000.0,190,Wales,2524000.0,1985,5000,False,360
3067,78,5000,0.2,4,9,0,1963,21000.0,78,Outstanding,24093000.0,95,South East,1459000.0,1986,5000,False,360
3068,69,5000,0.2,8,25,0,2006,17000.0,60,Outstanding,49387000.0,92,Scotland,18164000.0,1991,65000,False,360
3069,56,0,0.2,2,21,0,2005,122000.0,99,Outstanding,38888000.0,2740,Scotland,5340000.0,1993,40000,False,360
3070,17,1000,0.2,4,8,0,1965,0.0,99,Outstanding,355173000.0,1678,South East,891000.0,1990,25000,False,360
3071,91,0,0.2,1,6,2,1906,29000.0,99,Outstanding,508373000.0,46,East Midlands,5440000.0,1980,5000,False,360
3072,97,0,0.2,4,18,2,1915,93000.0,53,Outstanding,47000.0,2,London,12000.0,1987,5000,False,360
3073,49,1000,0.2,0,11,0,1963,194000.0,71,Outstanding,1042000.0,22,North West,1007000.0,1986,5000,False,360
3074,57,0,0.2,9,4,1,2011,0.0,43,Outstanding,1730000.0,40,Scotland,614000.0,2005,20000,False,360
3075,72,5000,0.2,8,14,4,1996,65000.0,99,Outstanding,16412000.0,15890,East,18847000.0,1973,5000,False,360
3076,47,0,0.2,0,27,0,1941,184000.0,75,Outstanding,8154000.0,33,Ireland,329000.0,1982,60000,False,360
3077,45,0,0.2,8,21,0,1913,25000.0,58,Outstanding,945000.0,15,West Midlands,67000.0,2015,25000,False,360
3078,87,5000,0.2,10,21,0,2010,31000.0,99,Outstanding,440473000.0,740,East Midlands,1000000.0,1971,25000,False,360
3079,93,1000,0.2,1,16,0,1970,0.0,55,Outstanding,1911000.0,256,London,113000.0,1989,5000,False,360
3080,98,0,0.2,5,23,0,1982,0.0,36,Outstanding,204000.0,9,South East,65000.0,1990,20000,False,360
3081,93,1000,0.2,6,14,0,1914,119000.0,99,Outstanding,580651000.0,1652,Wales,2249000.0,2007,10000,False,360
3082,45,5000,0.2,7,6,1,2017,41000.0,30,Outstanding,661000.0,8,South East,16000.0,2000,5000,False,360
3083,56,0,0.2,6,20,1,1991,68000.0,99,Outstanding,15207000.0,109,Yorkshire and the Humber,9708000.0,2008,15000,False,360
3084,82,1000,0.2,8,7,3,2006,43000.0,80,Outstanding,10765000.0,558,South East,3848000.0,2004,20000,False,360
3085,86,1000,0.2,2,22,0,1912,38000.0,99,Outstanding,19495000.0,262,North West,4342000.0,1988,60000,False,360
3086,78,1000,0.2,7,6,2,2014,71000.0,71,Outstanding,876000.0,30,South East,149000.0,1977,65000,False,360
3087,85,0,0.2,10,23,4,1921,38000.0,38,Outstanding,121000.0,24,South West,199000.0,1972,40000,False,360
3088,83,5000,0.2,6,25,0,1991,35000.0,71,Outstanding,68080000.0,1064,North West,22654000.0,1981,10000,False,360
3089,86,5000,0.2,3,8,1,1987,53000.0,75,Outstanding,60553000.0,90,North West,5345000.0,1986,5000,False,360
3090,100,0,0.2,6,17,2,1916,119000.0,44,Outstanding,224225000.0,355,Scotland,3430000.0,2016,5000,False,360
3091,67,1000,0.2,3,26,0,1920,51000.0,43,Outstanding,290000.0,24,South East,41000.0,1975,5000,False,360
3092,99,0,0.2,10,19,3,1904,341000.0,64,Outstanding,48206000.0,21,Wales,277000.0,2010,5000,False,360
3093,57,0,0.2,2,16,0,1919,33000.0,65,Outstanding,151000.0,1,South East,120000.0,2011,5000,False,360
3094,93,1000,0.2,5,10,4,1929,22000.0,70,Outstanding,135000.0,3,North West,85000.0,1972,5000,False,360
3095,33,1000,0.2,2,19,0,1972,238000.0,44,Outstanding,1392000.0,119,West Midlands,1741000.0,2011,5000,False,360
3096,62,5000,0.2,8,10,0,1923,93000.0,46,Outstanding,15615000.0,127,London,258457000.0,1990,5000,False,360
3097,100,1000,0.2,8,7,4,1973,0.0,79,Outstanding,9552000.0,103,South West,947000.0,1987,10000,False,360
3098,61,5000,0.2,6,7,0,1927,95000.0,60,Outstanding,9559000.0,12,South East,51000.0,2015,5000,False,360
3099,98,0,0.2,7,4,3,2013,245000.0,61,Outstanding,0.0,37,Scotland,11521000.0,2010,5000,False,360
3100,92,0,0.2,1,10,2,1924,45000.0,88,Outstanding,88901000.0,1370,West Midlands,6182000.0,1999,20000,False,360
3101,63,5000,0.2,1,8,2,1920,18000.0,99,Outstanding,11743000.0,4113,Yorkshire and the Humber,58964000.0,2001,5000,False,360
3102,79,0,0.2,5,16,2,1997,57000.0,91,Outstanding,322645000.0,383,East,24307000.0,1982,5000,False,360
3103,74,0,0.2,10,14,0,2017,13000.0,78,Outstanding,254739000.0,354,Scotland,1291000.0,1994,5000,False,360
3104,99,5000,0.2,7,5,4,1992,417000.0,70,Outstanding,7755000.0,370,Northern Ireland,526000.0,1975,5000,False,360
3105,100,5000,0.2,6,8,0,2011,139000.0,58,Outstanding,2705000.0,19,East Midlands,72000.0,1981,5000,False,360
3106,46,0,0.2,2,10,0,1925,33000.0,99,Outstanding,205468000.0,3008,North West,135910000.0,1975,25000,False,360
3107,91,0,0.2,8,4,2,1974,74000.0,86,Outstanding,32135000.0,986,East,10518000.0,1970,15000,False,360
3108,90,0,0.2,1,12,0,2017,26000.0,99,Outstanding,80266000.0,1941,London,795000.0,1987,60000,False,360
3109,77,0,0.2,1,9,3,1903,41000.0,99,Outstanding,17159000.0,4500,London,915000.0,1980,15000,False,360
3110,51,5000,0.2,7,19,1,1949,28000.0,51,Outstanding,1986000.0,142,Wales,108000.0,2016,5000,False,360
3111,69,0,0.2,5,16,0,1910,87000.0,41,Outstanding,0.0,15,South West,139000.0,1995,5000,False,360
3112,98,1000,0.2,10,10,6,1945,110000.0,63,Outstanding,132496000.0,71,North West,2529000.0,2010,20000,True,360
3113,77,5000,0.2,1,9,3,1922,14000.0,99,Outstanding,630740000.0,4388,East Midlands,0.0,1992,5000,False,360
3114,95,1000,0.2,4,17,2,1926,49000.0,79,Outstanding,897000.0,23,London,170000.0,1994,5000,True,360
3115,79,0,0.2,4,7,2,1938,0.0,69,Outstanding,103994000.0,120,Yorkshire and the Humber,0.0,1977,40000,False,360
3116,94,1000,0.2,6,24,0,1998,116000.0,64,Outstanding,19525000.0,48,Scotland,341000.0,1993,5000,False,360
3117,55,5000,0.2,1,27,0,1917,25000.0,99,Outstanding,162281000.0,48,East Midlands,26202000.0,2008,60000,False,360
3118,30,1000,0.2,2,9,0,2004,20000.0,68,Outstanding,5006000.0,29,Northern Ireland,1863000.0,2017,5000,False,360
3119,92,5000,0.2,2,21,0,1905,94000.0,99,Outstanding,90645000.0,70,Ireland,1382000.0,2007,5000,False,360
3120,98,0,0.2,10,20,1,1977,17000.0,99,Outstanding,1012538000.0,147,Scotland,3451000.0,1987,10000,False,360
3121,76,0,0.2,3,19,0,2018,78000.0,59,Outstanding,4310000.0,28,Yorkshire and the Humber,630000.0,1999,5000,False,360
3122,75,1000,0.2,7,8,3,1951,83000.0,99,Outstanding,103464000.0,359,East Midlands,7732000.0,2003,65000,False,360
3123,89,5000,0.2,0,13,3,1939,0.0,99,Outstanding,664558000.0,6366,South West,3407000.0,2018,5000,False,360
3124,52,5000,0.2,10,15,1,2017,68000.0,54,Outstanding,11000.0,1,South East,36000.0,1987,10000,True,360
3125,75,0,0.2,8,13,0,1976,314000.0,71,Outstanding,971000.0,98,Northern Ireland,439000.0,1987,20000,False,360
3126,26,0,0.2,4,9,0,1942,38000.0,99,Outstanding,82771000.0,95,East Midlands,10642000.0,1985,5000,False,360
3127,36,0,0.2,8,17,0,1928,0.0,77,Outstanding,512000.0,28,London,200000.0,1971,15000,False,360
3128,32,5000,0.2,7,10,0,1908,0.0,82,Outstanding,128804000.0,338,Scotland,0.0,2006,65000,False,360
3129,89,5000,0.2,5,13,2,1977,182000.0,46,Outstanding,2538000.0,9,London,109000.0,2006,65000,False,360
3130,93,1000,0.2,4,7,2,1930,69000.0,99,Outstanding,65348000.0,390,East,13191000.0,1994,5000,False,360
3131,44,1000,0.2,3,26,0,1927,0.0,90,Outstanding,273439000.0,1640,Yorkshire and the Humber,5463000.0,2018,5000,False,360
3132,32,5000,0.2,9,10,0,1987,12000.0,99,Outstanding,284291000.0,233,London,15752000.0,2015,5000,False,360
3133,86,0,0.2,1,16,0,1932,90000.0,95,Outstanding,64422000.0,2397,Wales,4777000.0,1999,5000,False,360
3134,75,0,0.2,3,10,0,1949,41000.0,63,Outstanding,36123000.0,106,East Midlands,78221000.0,1995,10000,False,360
3135,83,1000,0.2,1,15,2,1960,58000.0,40,Outstanding,2143000.0,21,East Midlands,569000.0,1971,5000,False,360
3136,96,1000,0.2,3,9,2,1959,90000.0,47,Outstanding,6635000.0,40,South West,111992000.0,1981,5000,False,360
3137,100,1000,0.2,4,10,0,1908,141000.0,49,Outstanding,11914000.0,4498,North West,443000.0,2014,20000,False,360
3138,95,0,0.2,4,21,1,1981,91000.0,66,Outstanding,16965000.0,231,Yorkshire and the Humber,8795000.0,1990,10000,False,360
3139,43,5000,0.2,1,6,1,2009,0.0,92,Outstanding,56566000.0,7056,North East,57809000.0,2009,20000,False,360
3140,83,0,0.2,6,25,0,1929,0.0,64,Outstanding,532443000.0,9457,North East,689000.0,1988,5000,False,360
3141,68,0,0.2,2,21,4,1971,37000.0,28,Outstanding,47000.0,1,South East,0.0,2017,65000,True,360
3142,96,1000,0.2,5,20,0,2001,22000.0,48,Outstanding,207724000.0,325,London,93707000.0,1976,5000,False,360
3143,86,0,0.2,3,22,2,1927,0.0,86,Outstanding,15519000.0,119,South West,1228000.0,2014,5000,False,360
3144,25,1000,0.2,10,17,0,1941,21000.0,67,Outstanding,175670000.0,12172,East Midlands,35711000.0,1990,15000,False,360
3145,100,5000,0.2,9,13,0,1937,107000.0,36,Outstanding,131159000.0,67,West Midlands,13977000.0,1974,5000,False,360
3146,31,5000,0.2,8,10,0,2002,0.0,55,Outstanding,236551000.0,67,West Midlands,20134000.0,2010,5000,False,360
3147,81,1000,0.2,9,14,0,1938,76000.0,67,Outstanding,12370000.0,48,East Midlands,485000.0,1989,5000,False,360
3148,99,0,0.2,0,14,0,1912,349000.0,68,Outstanding,13145000.0,48,Yorkshire and the Humber,0.0,1977,5000,False,360
3149,100,1000,0.2,8,13,7,1985,135000.0,30,Outstanding,111000.0,31,Northern Ireland,0.0,1985,65000,False,360
3150,84,0,0.2,10,27,0,1984,36000.0,83,Outstanding,557015000.0,79,East Midlands,5739000.0,1972,40000,False,360
3151,30,0,0.2,6,11,0,1947,115000.0,99,Outstanding,141459000.0,28,East Midlands,0.0,2003,10000,False,360
3152,42,5000,0.2,4,18,1,2012,0.0,39,Outstanding,0.0,8,Scotland,219000.0,2006,20000,False,360
3153,66,0,0.2,8,11,0,1966,96000.0,99,Outstanding,76527000.0,126,North East,19397000.0,1976,5000,False,360
3154,71,0,0.2,0,24,0,1923,65000.0,57,Outstanding,54525000.0,125,East Midlands,322000.0,2002,60000,False,360
3155,100,1000,0.2,2,15,0,1928,91000.0,69,Outstanding,7685000.0,2229,Wales,12728000.0,1995,5000,False,360
3156,100,5000,0.2,8,5,2,1917,133000.0,49,Outstanding,18078000.0,12200,Yorkshire and the Humber,2372000.0,2018,65000,False,360
3157,91,0,0.2,7,8,1,1959,39000.0,79,Outstanding,23153000.0,3184,East,5556000.0,1984,5000,False,360
3158,69,0,0.2,4,21,1,1918,39000.0,37,Outstanding,164571000.0,1267,London,722000.0,1986,5000,False,360
3159,45,5000,0.2,7,11,2,2006,0.0,79,Outstanding,43163000.0,54,Yorkshire and the Humber,481000.0,2008,5000,False,360
3160,34,1000,0.2,2,22,0,1952,0.0,75,Outstanding,999000.0,29,South West,380000.0,1987,5000,False,360
3161,81,5000,0.2,2,13,0,1947,0.0,90,Outstanding,9057000.0,4174,Yorkshire and the Humber,1344000.0,1998,5000,False,360
3162,73,0,0.2,10,23,0,2014,26000.0,63,Outstanding,582000.0,22,Wales,448000.0,2004,5000,False,360
3163,21,0,0.2,10,8,0,1921,80000.0,86,Outstanding,46913000.0,46,Ireland,2799000.0,1989,5000,False,360
3164,90,1000,0.2,7,3,6,1979,178000.0,42,Outstanding,1308000.0,26,East Midlands,50000.0,2001,20000,False,360
3165,73,1000,0.2,0,23,2,1931,55000.0,74,Outstanding,3753000.0,36,South East,2168000.0,1992,20000,False,360
3166,29,0,0.2,4,22,0,1903,82000.0,58,Outstanding,14514000.0,79,Wales,1328000.0,2017,5000,False,360
3167,21,0,0.2,1,28,0,1932,0.0,68,Outstanding,106315000.0,46,North West,1087000.0,1985,5000,False,360
3168,27,5000,0.2,6,20,0,1934,20000.0,99,Outstanding,447382000.0,183,Wales,2542000.0,1983,15000,False,360
3169,98,0,0.2,2,2,3,1939,55000.0,43,Outstanding,2874000.0,21,East,989000.0,1998,5000,False,360
3170,36,0,0.2,4,8,0,1921,299000.0,53,Outstanding,3547000.0,77,North West,278000.0,1977,60000,False,360
3171,71,1000,0.2,5,20,0,1971,0.0,37,Outstanding,1159000.0,5,South East,87000.0,2017,60000,False,360
3172,72,5000,0.2,7,19,5,2015,117000.0,99,Outstanding,591571000.0,658,West Midlands,228912000.0,2015,5000,False,360
3173,70,1000,0.2,4,11,0,1984,0.0,42,Outstanding,0.0,37,North West,618000.0,2008,5000,False,360
3174,82,0,0.2,7,15,0,1955,44000.0,78,Outstanding,9744000.0,939,North West,0.0,1991,5000,False,360
3175,89,5000,0.2,3,23,0,1913,171000.0,57,Outstanding,818057000.0,277,East Midlands,8416000.0,1975,60000,False,360
3176,64,1000,0.2,1,17,0,1965,0.0,99,Outstanding,24558000.0,356,Yorkshire and the Humber,8624000.0,2016,5000,False,360
3177,88,1000,0.2,7,10,4,2013,55000.0,63,Outstanding,267767000.0,11313,West Midlands,95516000.0,1978,15000,False,360
3178,88,1000,0.2,7,14,0,1975,13000.0,51,Outstanding,0.0,1,Scotland,12000.0,1984,5000,False,360
3179,23,0,0.2,10,15,0,1972,93000.0,51,Outstanding,16256000.0,68,Yorkshire and the Humber,2391000.0,1980,60000,False,360
3180,44,5000,0.2,2,26,0,1940,78000.0,99,Outstanding,17481000.0,13767,North East,9111000.0,1983,5000,False,360
3181,12,5000,0.2,7,18,0,1990,209000.0,94,Outstanding,286657000.0,27,Yorkshire and the Humber,999000.0,1994,60000,False,360
3182,79,0,0.2,2,14,4,1930,69000.0,99,Outstanding,158902000.0,152,North East,30510000.0,2007,5000,False,360
3183,25,1000,0.2,7,11,0,1953,0.0,63,Outstanding,92186000.0,12941,South West,0.0,1975,40000,False,360
3184,27,1000,0.2,0,19,0,1922,51000.0,66,Outstanding,24190000.0,100,Northern Ireland,312000.0,1992,5000,False,360
3185,65,5000,0.2,8,17,2,1979,395000.0,56,Outstanding,19554000.0,19,London,1046000.0,1970,5000,False,360
3186,31,5000,0.2,6,12,0,1954,19000.0,99,Outstanding,446892000.0,125,Yorkshire and the Humber,10108000.0,1977,5000,False,360
3187,90,0,0.2,10,16,0,1934,22000.0,99,Outstanding,263499000.0,6029,London,23309000.0,1973,5000,False,360
3188,72,0,0.2,1,24,1,1924,14000.0,99,Outstanding,32405000.0,1257,South West,1495000.0,2011,5000,False,360
3189,89,5000,0.2,5,17,4,1989,140000.0,85,Outstanding,77649000.0,1967,Ireland,4757000.0,1980,5000,False,360
3190,98,5000,0.2,3,14,4,1947,106000.0,78,Outstanding,3819000.0,10,East,146000.0,1990,5000,False,360
3191,66,0,0.2,1,19,2,1992,251000.0,65,Outstanding,4728000.0,50,Yorkshire and the Humber,765000.0,2015,5000,False,360
3192,83,0,0.2,10,6,2,1940,0.0,53,Outstanding,5009000.0,103,Wales,517000.0,1973,65000,False,360
3193,85,0,0.2,10,22,2,1973,304000.0,46,Outstanding,1583000.0,56,West Midlands,72000.0,2015,5000,False,360
3194,74,0,0.2,9,8,1,1930,47000.0,75,Outstanding,216846000.0,28,Wales,9269000.0,1995,20000,False,360
3195,82,5000,0.2,0,21,0,2011,14000.0,99,Outstanding,13580000.0,263,Wales,1693000.0,1999,40000,False,360
3196,33,0,0.2,10,15,0,1949,27000.0,88,Outstanding,12306000.0,4044,London,0.0,2006,5000,False,360
3197,23,0,0.2,3,24,0,1918,89000.0,99,Outstanding,29750000.0,18202,South East,1467000.0,2018,5000,False,360
3198,83,1000,0.2,6,16,0,1919,383000.0,59,Outstanding,14462000.0,313,South West,3387000.0,1973,5000,False,360
3199,91,1000,0.2,6,10,0,1944,112000.0,43,Outstanding,52791000.0,180,East,1587000.0,1980,5000,False,360
3200,86,0,0.2,4,18,1,1918,121000.0,59,Outstanding,20028000.0,102,East,253000.0,1992,15000,False,360
3201,81,0,0.2,6,4,2,1958,0.0,99,Outstanding,263780000.0,122,West Midlands,802000.0,2010,15000,False,360
3202,54,5000,0.2,2,16,0,1958,153000.0,56,Outstanding,343000.0,8,South East,103000.0,2015,5000,False,360
3203,84,1000,0.2,2,5,2,1927,182000.0,51,Outstanding,42958000.0,305,East Midlands,221000.0,2005,20000,False,360
3204,55,5000,0.2,9,20,2,2003,123000.0,88,Outstanding,2137000.0,117,Scotland,4041000.0,2006,65000,False,360
3205,79,0,0.2,6,17,2,1944,119000.0,72,Outstanding,22733000.0,1964,South West,1863000.0,2002,60000,False,360
3206,99,5000,0.2,7,19,0,1919,268000.0,26,Outstanding,25491000.0,328,Scotland,35000.0,1984,40000,False,360
3207,99,0,0.2,1,20,0,1931,125000.0,86,Outstanding,19841000.0,197,Yorkshire and the Humber,17312000.0,2012,65000,False,360
3208,57,0,0.2,1,17,0,2011,57000.0,99,Outstanding,67441000.0,157,East Midlands,38523000.0,1993,5000,False,360
3209,76,5000,0.2,0,4,4,1981,0.0,30,Outstanding,11016000.0,198,London,55000.0,2001,5000,False,360
3210,54,0,0.2,4,26,1,2000,129000.0,73,Outstanding,1550000.0,36,Yorkshire and the Humber,613000.0,2009,60000,False,360
3211,94,0,0.2,6,13,0,1982,202000.0,46,Outstanding,5829000.0,79,Yorkshire and the Humber,1004000.0,1992,5000,False,360
3212,74,1000,0.2,7,14,0,1979,0.0,66,Outstanding,1081122000.0,546,Yorkshire and the Humber,7377000.0,2003,5000,False,360
3213,92,1000,0.2,5,24,1,1974,377000.0,76,Outstanding,5644000.0,52,East Midlands,617000.0,1998,65000,False,360
3214,93,1000,0.2,2,12,2,1943,24000.0,99,Outstanding,364409000.0,1237,Wales,17252000.0,2008,15000,False,360
3215,55,5000,0.2,6,22,0,1962,12000.0,92,Outstanding,258335000.0,5440,South West,2094000.0,2011,5000,False,360
3216,67,5000,0.2,7,12,1,1903,38000.0,61,Outstanding,11037000.0,33,Northern Ireland,1433000.0,1993,65000,False,360
3217,60,5000,0.2,9,19,0,1960,0.0,81,Outstanding,1005160000.0,7075,South West,121745000.0,1976,65000,False,360
3218,53,5000,0.2,6,21,0,1914,35000.0,51,Outstanding,23154000.0,845,London,12248000.0,1971,60000,False,360
3219,65,0,0.2,7,28,0,1952,169000.0,95,Outstanding,1310174000.0,3574,South West,247977000.0,2015,5000,False,360
3220,96,5000,0.2,10,18,4,1991,115000.0,75,Outstanding,15287000.0,25,Ireland,4474000.0,1978,5000,False,360
3221,71,5000,0.2,5,21,0,1974,406000.0,71,Outstanding,247483000.0,49,Scotland,1482000.0,2005,5000,False,360
3222,84,0,0.2,10,17,1,1965,78000.0,85,Outstanding,40385000.0,588,East,180000.0,2017,5000,False,360
3223,42,0,0.2,7,17,0,1948,76000.0,94,Outstanding,162276000.0,75,South East,59123000.0,2012,5000,False,360
3224,85,1000,0.2,5,5,2,1995,0.0,38,Outstanding,1109000.0,25,South East,32000.0,1979,5000,False,360
3225,15,5000,0.2,5,18,0,1973,59000.0,75,Outstanding,141384000.0,103,Wales,196000.0,1992,5000,False,360
3226,77,5000,0.2,2,11,1,2004,59000.0,57,Outstanding,12497000.0,9660,South West,418000.0,1980,65000,False,360
3227,93,0,0.2,5,19,2,1913,0.0,49,Outstanding,160448000.0,8803,North East,97909000.0,1980,5000,False,360
3228,43,1000,0.2,1,25,0,1927,37000.0,65,Outstanding,1300000.0,12,Wales,41000.0,2013,10000,False,360
3229,63,5000,0.2,5,16,0,1951,126000.0,99,Outstanding,43512000.0,296,Yorkshire and the Humber,4630000.0,2018,20000,False,360
3230,91,0,0.2,1,21,4,2010,120000.0,82,Outstanding,6936000.0,57,Yorkshire and the Humber,1905000.0,1985,25000,False,360
3231,99,5000,0.2,2,10,8,1945,78000.0,99,Outstanding,79294000.0,1578,London,4980000.0,1993,20000,False,360
3232,72,1000,0.2,10,23,1,1986,80000.0,47,Outstanding,83216000.0,304,Yorkshire and the Humber,10146000.0,1993,65000,False,360
3233,95,1000,0.2,5,19,2,1967,29000.0,62,Outstanding,473352000.0,67,East,5061000.0,2009,5000,False,360
3234,76,5000,0.2,0,11,3,1938,93000.0,99,Outstanding,20015000.0,591,Ireland,47503000.0,1971,5000,False,360
3235,64,0,0.2,9,9,4,1987,94000.0,85,Outstanding,1110615000.0,164,South East,248941000.0,1982,15000,False,360
3236,85,1000,0.2,2,18,4,2017,145000.0,64,Outstanding,761000.0,5,East Midlands,0.0,2010,5000,False,360
3237,94,5000,0.2,8,16,2,2007,39000.0,33,Outstanding,112000.0,1,South East,93000.0,2006,5000,False,360
3238,84,0,0.2,5,11,0,1988,69000.0,80,Outstanding,19046000.0,271,East,180000.0,2017,5000,False,360
3239,83,0,0.2,2,12,1,1971,144000.0,57,Outstanding,106932000.0,391,Scotland,0.0,1976,5000,False,360
3240,56,0,0.2,2,17,0,1979,55000.0,85,Outstanding,140882000.0,140,East,1123000.0,2008,5000,False,360
3241,98,0,0.2,5,16,0,1983,98000.0,99,Outstanding,29274000.0,5215,Yorkshire and the Humber,0.0,1981,5000,False,360
3242,72,0,0.2,5,19,0,1962,114000.0,67,Outstanding,166000.0,8,West Midlands,701000.0,1992,65000,False,360
3243,50,0,0.2,0,24,2,1913,21000.0,99,Outstanding,65476000.0,14850,London,1715000.0,2012,5000,False,360
3244,66,5000,0.2,9,26,0,1965,452000.0,21,Outstanding,212000.0,8,North West,0.0,1983,5000,False,360
3245,78,1000,0.2,9,24,0,2018,135000.0,99,Outstanding,195156000.0,19567,Scotland,4228000.0,2018,5000,False,360
3246,59,5000,0.2,2,8,3,2008,71000.0,99,Outstanding,1078539000.0,53,South East,1516000.0,1995,5000,False,360
